artistID,weight_sum
2664,4890
2665,3671
2666,2916
2667,13226
2668,9929
2669,3034
2670,2432
2671,4841
2672,3848
2673,9192
2674,592
2675,1351
2676,8245
2677,3309
2678,882
2679,1804
2680,660
2681,4611
2682,102
2683,99
2684,139
2685,808
2686,144
2687,91
2688,764
2689,89
2690,133
2691,17096
2692,84
2693,1965
2694,81
2695,490
2696,877
2697,2341
2698,5831
2699,4091
2700,2026
2701,1742
2702,6887
2703,1556
2704,12321
2705,1339
2706,1676
2707,1134
2708,3397
2709,1030
2710,1017
2711,4390
2712,954
2713,1122
2714,882
2715,1315
2716,10078
2717,798
2718,754
2719,748
2720,1449
2721,734
2722,658
2723,5244
2724,635
2725,624
2726,619
2727,614
2728,577
2729,558
2730,535
2731,650
2732,831
2733,483
2734,14203
2735,9941
2736,5081
2737,4383
2738,8902
2739,3225
2740,2900
2741,3407
2742,3295
2743,2754
2744,10906
2745,3723
2746,12266
2747,7797
2748,1594
2749,2943
2750,1009
2751,800
2752,768
2753,1003
2754,566
2755,544
2756,687
2757,888
2758,513
2759,484
2760,479
2761,628
2762,451
2763,1292
2764,402
2765,3614
2766,391
2767,390
2768,386
2769,696
2770,369
2771,3085
2772,2351
2773,322
2774,790
2775,14994
2776,297
2777,290
2778,1379
2779,253
2780,938
2781,2821
2782,1704
2783,4282
2784,3944
2785,3765
2786,18578
2787,14523
2788,4932
2789,2667
2790,6481
2791,435
2792,539
2793,125
2794,10040
2795,134
2796,355
2797,10505
2798,1476
2799,4221
2800,1517
2801,7958
2802,1106
2803,4719
2804,1464
2805,794
2806,1103
2807,648
2808,2068
2809,636
2810,2568
2811,2451
2812,936
2813,2108
2814,554
2815,11701
2816,566
2817,1624
2818,6617
2819,359
2820,4069
2821,6171
2822,316
2823,3680
2824,5593
2825,277
2826,259
2827,242
2828,1321
2829,1981
2830,1043
2831,1924
2832,920
2833,10
2834,20962
2835,17594
2836,8313
2837,3609
2838,18315
2839,10768
2840,30349
2841,2418
2842,5530
2843,9633
2844,4230
2845,1725
2846,2569
2847,14116
2848,1034
2849,768
2850,51988
2851,2401
2852,2386
2853,6829
2854,533
2855,8561
2856,30
2857,906
2858,536
2859,1432
2860,23
2861,4468
2862,10
2863,4
2864,3074
2865,3
2866,3
2867,3
2868,3
2869,275
2870,2
2871,5035
2872,2
2873,2592
2874,2
2875,2
2876,2
2877,2
2878,2
2879,2
2880,2
2881,2
2882,2
2883,2
2884,2
2885,2
2886,2
2887,2
2888,2
2889,2
2890,2
2891,2
2892,2
2893,4616
2894,3015
2895,41
2896,1307
2897,1
2898,3245
2899,1941
2900,45
2901,7144
2902,10801
2903,1211
2904,2223
2905,1415
2906,11042
2907,2578
2908,569
2909,1261
2910,1810
2911,438
2912,434
2913,2934
2914,406
2915,1745
2916,12200
2917,295
2918,294
2919,28020
2920,267
2921,5630
2922,1914
2923,9223
2924,17523
2925,184
2926,180
2927,3448
2928,170
2929,161
2930,1870
2931,3659
2932,134
2933,823
2934,1493
2935,1859
2936,5399
2937,1447
2938,11388
2939,5176
2940,33037
2941,7042
2942,653
2943,642
2944,9290
2945,2489
2946,380
2947,372
2948,364
2949,352
2950,346
2951,493
2952,977
2953,1011
2954,953
2955,891
2956,6600
2957,235
2958,229
2959,16561
2960,336
2961,12451
2962,5712
2963,12723
2964,2307
2965,853
2966,4270
2967,2554
2968,213
2969,1993
2970,5933
2971,2679
2972,1122
2973,6465
2974,1966
2975,1288
2976,3586
2977,23824
2978,7649
2979,24
2980,326
2981,2129
2982,4800
2983,9192
2984,8219
2985,66
2986,2359
2987,4284
2988,3225
2989,28
2990,8727
2991,33
2992,28
2993,23
2994,22
2995,22
2996,21
2997,20
2998,20
2999,160
3000,19
3001,26
3002,17
3003,1358
3004,243
3005,16
3006,16
3007,16
3008,15
3009,15
3010,15
3011,3042
3012,542
3013,14
3014,14
3015,350
3016,14
3017,14
3018,14
3019,4755
3020,13
3021,13
3022,13
3023,13
3024,1048
3025,6756
3026,4879
3027,4345
3028,13892
3029,3317
3030,5926
3031,1262
3032,6713
3033,1213
3034,5034
3035,419
3036,1095
3037,392
3038,365
3039,629
3040,3655
3041,1649
3042,323
3043,3697
3044,321
3045,973
3046,21772
3047,1426
3048,143
3049,564
3050,272
3051,651
3052,118
3053,6357
3054,138
3055,87
3056,1868
3057,65641
3058,1243
3059,529
3060,1311
3061,255
3062,464
3063,5468
3064,161
3065,1705
3066,131
3067,3310
3068,386
3069,223
3070,1803
3071,4700
3072,75
3073,1428
3074,8082
3075,2949
3076,1241
3077,628
3078,10401
3079,2002
3080,3989
3081,25153
3082,7151
3083,1299
3084,8513
3085,690
3086,2006
3087,3508
3088,2001
3089,753
3090,818
3091,404
3092,2117
3093,1029
3094,4292
3095,403
3096,381
3097,12876
3098,3858
3099,2445
3100,2279
3101,2351
3102,2223
3103,1453
3104,6187
3105,6413
3106,3162
3107,1365
3108,1603
3109,20402
3110,20697
3111,836
3112,3247
3113,783
3114,1224
3115,638
3116,1269
3117,676
3118,480
3119,3317
3120,400
3121,421
3122,355
3123,895
3124,5206
3125,1883
3126,645
3127,4759
3128,2873
3129,3157
3130,882
3131,1315
3132,4432
3133,1237
3134,580
3135,286
3136,283
3137,213
3138,813
3139,179
3140,161
3141,152
3142,150
3143,145
3144,143
3145,347
3146,538
3147,1514
3148,110
3149,321
3150,108
3151,108
3152,107
3153,106
3154,99
3155,97
3156,1197
3157,93
3158,1717
3159,93
3160,92
3161,90
3162,88
3163,460
3164,4195
3165,85
3166,79
3167,78
3168,78
3169,1176
3170,75
3171,11203
3172,154
3173,10309
3174,105
3175,90
3176,12157
3177,2212
3178,1327
3179,550
3180,28
3181,27
3182,257
3183,7561
3184,8905
3185,2095
3186,6258
3187,7170
3188,999
3189,829
3190,779
3191,8248
3192,556
3193,5652
3194,1004
3195,1678
3196,3859
3197,3971
3198,27321
3199,2089
3200,38781
3201,17408
3202,1900
3203,1493
3204,2802
3205,6317
3206,5120
3208,854
3209,57
3213,3707
3216,184
3217,1228
3221,562
3222,1888
3225,529
3227,21097
3230,3493
3231,858
3234,280
3236,9038
3237,9338
3238,6283
3239,4108
3240,10468
3241,367
3242,2585
3243,186
3244,7938
3245,453
3246,1701
3247,2222
3248,22603
3249,8772
3250,2801
3251,891
3252,2981
3253,3406
3254,742
3255,2771
3256,562
3257,785
3258,20635
3259,14268
3260,7949
3261,419
3262,415
3263,414
3264,12812
3265,391
3266,3757
3267,1731
3268,57
3269,474
3270,53
3271,43
3272,3207
3273,1399
3274,40
3275,342
3276,557
3277,907
3278,246
3279,6517
3280,43440
3281,10193
3282,161
3283,146
3284,141
3285,5171
3286,2768
3287,626
3288,5583
3289,7054
3290,1664
3291,752
3292,70
3293,1901
3294,1889
3295,1620
3296,160
3297,55
3298,456
3299,4180
3300,3382
3301,4202
3302,9848
3303,2829
3304,3168
3305,1634
3306,1943
3307,4585
3308,8235
3309,977
3310,4221
3311,969
3312,934
3313,4239
3314,4197
3315,34
3316,2240
3317,15883
3318,12471
3319,6370
3320,6798
3321,1190
3322,4857
3323,974
3324,31421
3325,395
3326,419
3327,3374
3328,5690
3329,1048
3330,2863
3331,640
3332,7056
3333,14885
3334,2623
3335,1755
3336,783
3337,381
3338,613
3339,352
3340,896
3341,12486
3342,267
3343,259
3344,259
3345,255
3346,2862
3347,1697
3348,236
3349,376
3350,221
3351,695
3352,321
3353,210
3354,6622
3355,5462
3356,198
3357,9340
3358,192
3359,183
3360,2839
3361,174
3362,1835
3363,166
3364,5255
3365,1257
3366,164
3367,8214
3368,1108
3369,2522
3370,983
3371,3537
3372,210
3373,13873
3374,164
3375,6595
3376,2018
3377,857
3378,8310
3379,216
3380,387
3381,132
3382,1655
3383,1025
3384,2523
3385,84
3386,622
3387,1248
3388,68
3389,197
3390,62
3391,3301
3392,1932
3393,21116
3394,53
3395,53
3396,2578
3397,19774
3398,6127
3399,5254
3400,8289
3401,319
3402,140
3403,1025
3404,12425
3405,4287
3406,463
3407,507
3408,230
3409,227
3410,206
3411,21065
3412,276
3413,8564
3414,2105
3415,1075
3416,4077
3417,10861
3418,349
3419,131
3420,4069
3421,1446
3422,2089
3423,100
3424,98
3425,5676
3426,238
3427,11703
3428,2894
3429,123
3430,6920
3431,6612
3432,6521
3433,3366
3434,4291
3435,2230
3436,2656
3437,1384
3438,2627
3439,1228
3440,2586
3441,1633
3442,5065
3443,2002
3444,8427
3445,3535
3446,841
3447,924
3448,1102
3449,1028
3450,723
3451,1194
3452,638
3453,1046
3454,1198
3455,4442
3456,5855
3457,24
3458,2792
3459,1259
3460,8976
3461,2735
3462,2308
3463,9
3464,3144
3465,160
3466,10032
3467,1114
3468,2241
3469,3238
3470,11216
3471,1740
3472,2362
3473,422
3474,1620
3475,11249
3476,3403
3477,326
3478,24151
3479,64
3480,1050
3481,10098
3482,467
3483,2239
3484,1431
3485,1353
3486,976
3487,2481
3488,15351
3489,28064
3490,4736
3491,6029
3492,230
3493,219
3494,660
3495,1570
3496,143
3497,3477
3498,1875
3499,126
3500,5749
3501,66688
3502,27153
3503,5949
3504,964
3505,2969
3506,155
3508,1838
3509,5963
3510,9
3511,1010
3512,83
3513,569
3517,189
3520,1498
3521,61
3523,1279
3527,769
3528,3428
3529,1146
3530,41
3531,312
3532,100
3534,136
3536,606
3537,2
3539,29
3540,660
3541,987
3542,5045
3543,6052
3544,3039
3545,3715
3546,2665
3547,1530
3548,3229
3549,3306
3550,1296
3551,3829
3552,1381
3553,1213
3554,1371
3555,1127
3556,1528
3557,3201
3558,7811
3559,1068
3560,1348
3561,1224
3562,5339
3563,5378
3564,1240
3565,1022
3566,1021
3567,1300
3568,9845
3569,1361
3570,7543
3571,1246
3572,773
3573,1997
3574,287
3575,14320
3576,4678
3577,502
3578,197
3579,186
3580,638
3581,2298
3582,876
3583,4291
3584,4504
3585,2154
3586,846
3587,1972
3588,10765
3589,768
3590,1084
3591,366
3592,1421
3593,1712
3594,342
3595,338
3596,336
3597,321
3598,5860
3599,292
3600,2656
3601,331
3602,355
3603,3332
3604,258
3605,236
3606,1359
3607,215
3608,213
3609,1067
3610,209
3611,630
3612,5719
3613,4500
3614,2289
3615,1957
3616,37663
3617,7488
3618,2030
3619,2479
3620,5947
3621,11389
3622,1840
3623,945
3624,2496
3625,1438
3627,3703
3628,3966
3635,1804
3636,1237
3637,3509
3638,954
3640,1733
3645,150
3646,3914
3648,5172
3650,2754
3655,435
3657,845
3660,1474
3662,6
3663,380
3664,1493
3665,483
3666,2171
3667,4738
3668,172
3669,149
3670,3689
3671,122
3672,1630
3673,2961
3674,11156
3675,1108
3676,4257
3677,598
3678,851
3679,1491
3681,3440
3682,127
3683,1456
3684,935
3685,11342
3686,4173
3687,1174
3688,1784
3689,1269
3690,1693
3691,9660
3692,4048
3693,21504
3694,3366
3695,709
3696,994
3697,645
3698,275
3699,271
3700,14521
3701,225
3702,752
3703,3952
3705,4444
3706,2079
3707,10462
3708,1097
3710,793
3711,369
3712,5140
3713,2480
3714,4539
3716,2899
3717,3978
3718,4014
3719,5176
3720,1802
3721,2891
3722,2343
3723,982
3724,845
3725,727
3726,659
3727,1177
3728,582
3729,9404
3730,4722
3731,1409
3732,7059
3733,110
3734,2240
3735,2653
3736,287
3737,7095
3738,1980
3739,20257
3740,4802
3741,4676
3742,1049
3743,3162
3744,3146
3745,3187
3746,1719
3747,6727
3748,16729
3749,6945
3750,782
3751,193
3752,125
3753,8734
3754,12037
3755,94
3756,2107
3757,1722
3758,1378
3759,80
3760,6722
3761,1498
3762,1888
3763,13340
3764,750
3765,7411
3766,635
3767,9069
3768,21369
3769,11024
3770,854
3771,1681
3772,222
3773,1163
3774,14704
3775,1022
3776,2376
3777,4756
3778,1729
3779,1181
3780,5421
3781,1973
3782,1418
3783,405
3784,362
3785,2511
3786,345
3787,336
3788,9117
3789,691
3790,586
3791,1178
3792,3761
3793,538
3794,533
3795,1835
3796,622
3797,5374
3798,838
3799,644
3800,965
3801,50
3802,43
3803,40
3804,39
3805,2313
3806,1913
3807,416
3808,29
3809,1585
3810,1018
3811,24
3812,1286
3813,22
3814,20
3815,145
3816,20
3817,3107
3818,19
3819,78
3820,163
3821,90
3822,2557
3823,589
3824,17
3825,57
3826,118
3827,6125
3828,1640
3829,751
3830,716
3831,1965
3832,12076
3833,1908
3834,339
3835,105
3836,91
3837,257
3838,171
3839,78
3840,224
3841,48
3842,44
3843,42
3844,42
3845,41
3846,46
3847,39
3848,32
3849,30
3850,118
3851,28
3852,22
3853,17
3854,1180
3855,1041
3856,1266
3857,606
3858,3040
3859,41447
3860,548
3861,1368
3862,786
3863,4209
3864,643
3865,3515
3866,1948
3867,386
3868,1141
3869,377
3870,4011
3871,3099
3872,339
3873,1340
3874,1667
3875,364
3876,476
3877,1593
3878,1208
3879,260
3880,237
3881,390
3882,878
3883,219
3884,7314
3885,2349
3886,7474
3887,356
3888,3308
3889,1130
3890,1565
3891,145
3892,8961
3893,7326
3894,128
3895,126
3896,2171
3897,1130
3898,775
3899,298
3900,454
3901,4518
3902,14810
3903,175
3904,516
3905,2691
3906,1357
3907,355
3908,172
3909,2669
3910,220
3911,240
3912,137
3913,60
3914,1257
3915,706
3916,270
3917,31
3918,28
3919,2844
3920,7431
3921,9563
3922,86
3923,24
3924,23
3925,207
3926,22
3927,3191
3928,6034
3929,198
3930,216
3931,201
3932,14
3933,14
3934,2369
3935,1432
3936,676
3937,411
3938,1403
3939,259
3940,16561
3941,1889
3942,190
3943,983
3944,598
3945,9751
3946,7175
3947,9630
3948,6049
3949,3691
3950,2166
3951,1668
3952,1622
3953,1522
3954,1333
3955,1518
3956,1278
3957,1227
3958,1182
3959,1140
3960,1083
3961,1273
3962,889
3963,866
3964,865
3965,773
3966,4865
3967,735
3968,720
3969,694
3970,687
3971,654
3972,651
3973,626
3974,594
3975,558
3976,553
3977,528
3978,873
3979,516
3980,488
3981,503
3982,843
3983,555
3984,429
3985,1040
3986,36
3987,29
3988,9928
3989,18
3990,16
3991,2247
3992,2743
3993,453
3994,13
3995,1696
3996,13
3997,9290
3998,2570
3999,2340
4000,663
4001,155
4002,866
4003,8864
4004,2113
4005,60
4006,57
4007,46
4008,44
4009,31
4010,29
4011,29
4012,25
4013,22
4014,121
4015,51
4016,16
4017,16
4018,12
4019,11
4020,10
4021,1495
4022,5089
4023,2285
4024,4733
4025,9611
4026,2251
4027,4184
4028,1584
4029,4708
4030,805
4031,1188
4032,1916
4033,476
4034,433
4035,471
4036,3791
4037,3222
4038,1251
4039,809
4040,344
4041,339
4042,316
4043,780
4044,7793
4045,2394
4046,1610
4047,1502
4048,1037
4049,1344
4050,847
4051,5498
4052,586
4053,1830
4054,544
4055,500
4056,589
4057,478
4058,7377
4059,366
4060,95
4061,78
4062,459
4063,211
4064,1957
4065,51
4066,36
4067,311
4068,361
4069,6699
4070,20
4071,17
4072,10
4073,2521
4074,7331
4075,2424
4076,430
4077,246
4078,142
4079,18905
4080,269
4081,648
4082,364
4086,92
4087,12255
4089,1449
4091,316
4092,7383
4094,221
4095,228
4096,3223
4097,875
4098,824
4099,3468
4100,2729
4101,1480
4102,1844
4103,5136
4104,3559
4105,5713
4106,501
4107,2998
4108,4793
4109,3
4110,1298
4111,421
4113,1515
4114,1617
4115,10419
4116,212
4117,81
4118,13112
4119,75
4121,1701
4122,89
4123,7592
4124,2828
4125,5094
4126,35182
4127,203
4128,197
4129,7215
4130,5428
4131,1278
4132,128
4133,310
4134,1573
4135,2642
4136,4649
4137,2171
4138,283
4139,131
4140,106
4141,91
4142,82
4143,2129
4144,536
4145,78
4146,76
4147,1446
4148,74
4149,2162
4150,71
4151,175
4152,66
4153,2867
4154,554
4155,9084
4156,8387
4157,1341
4158,167
4159,141
4160,122
4161,646
4162,1819
4163,1127
4164,1516
4165,11031
4166,10011
4167,496
4168,6097
4169,599
4170,7464
4171,3139
4172,67
4173,1643
4174,5512
4175,52
4176,51
4177,21052
4178,2393
4179,7506
4180,6709
4181,739
4182,385
4183,2746
4184,2360
4185,1650
4186,856
4187,845
4188,4938
4189,11511
4190,646
4191,2067
4192,488
4193,972
4194,2633
4195,436
4196,6846
4197,1003
4198,1522
4199,2104
4200,268
4201,2419
4202,233
4203,322
4204,2263
4205,721
4206,186
4207,741
4208,7663
4209,327
4210,167
4211,3557
4212,533
4213,574
4214,412
4215,149
4216,1386
4217,498
4218,6160
4219,170
4220,137
4221,135
4222,704
4223,5368
4224,418
4225,12043
4226,10004
4227,1921
4228,3922
4229,2588
4230,25621
4231,1207
4232,1425
4233,1368
4234,2202
4235,898
4236,804
4237,1558
4238,708
4239,904
4240,620
4241,920
4242,1080
4243,744
4244,518
4245,1178
4246,1519
4247,670
4248,74
4249,51
4250,1373
4251,5986
4252,3136
4253,720
4254,2769
4255,9801
4256,323
4257,2183
4258,854
4259,426
4260,6855
4261,140
4262,28262
4263,227
4264,1048
4265,993
4266,846
4267,227
4268,704
4269,337
4270,1286
4271,8687
4272,1406
4273,1125
4274,96
4275,575
4276,236
4277,493
4278,107
4279,148
4280,207
4281,330
4282,47
4283,212
4284,432
4285,893
4286,791
4287,36
4288,33
4289,30
4290,494
4291,3099
4292,626
4293,57
4294,702
4295,1037
4296,1036
4297,1697
4298,602
4299,260
4300,205
4301,400
4302,163
4303,492
4304,137
4305,124
4306,1230
4307,101
4308,12828
4309,1033
4310,1552
4311,5001
4312,1775
4313,10340
4314,186
4315,162
4316,7461
4317,1721
4318,442
4319,950
4320,152
4321,89
4322,78
4323,64
4324,1567
4325,49
4326,1834
4327,45
4328,45
4329,43
4330,41
4331,450
4332,227
4333,41
4334,39
4335,1444
4336,78
4337,36
4338,35
4339,34
4340,32
4341,1019
4342,1086
4343,463
4344,2806
4345,591
4346,7002
4347,296
4348,6302
4349,2711
4350,6920
4351,405
4352,57
4353,55
4354,546
4355,37
4356,1838
4357,24
4358,24
4359,2998
4360,22
4361,1096
4362,21
4363,18
4364,17
4365,5967
4366,2222
4367,13
4368,81
4369,5187
4370,12
4371,341
4372,11
4373,11
4374,11
4375,4504
4376,10
4377,10
4378,9
4379,65
4380,1674
4381,198
4382,1105
4383,200
4384,9757
4385,9669
4386,95
4387,2134
4388,76
4389,110
4390,51
4391,44
4392,42
4393,41
4394,670
4395,796
4396,759
4397,450
4398,388
4399,294
4400,252
4401,272
4402,250
4403,163
4404,195
4405,284
4406,146
4407,142
4408,139
4409,129
4410,125
4411,123
4412,122
4413,120
4414,119
4415,119
4416,115
4417,112
4418,110
4419,108
4420,107
4421,101
4422,100
4423,343
4424,98
4425,96
4426,65
4427,551
4428,4507
4429,1385
4430,1707
4431,1201
4432,6428
4433,1073
4434,3719
4435,10007
4436,4447
4437,5087
4438,910
4439,2780
4440,4492
4441,154
4442,4057
4443,283
4444,5414
4445,116
4446,115
4447,974
4448,1441
4449,58
4450,167
4451,1616
4452,2794
4453,46
4454,45
4455,95
4457,2048
4458,972
4459,5045
4460,4726
4461,481
4462,127
4463,2000
4464,13
4465,24
4466,1940
4467,77
4468,825
4469,202
4470,241
4471,1113
4473,419
4474,7214
4480,33
4481,113
4484,225
4486,276
4487,9420
4488,4863
4489,3146
4490,1070
4491,4021
4492,864
4493,351
4494,168
4495,6187
4496,6193
4497,4988
4498,5444
4499,3506
4500,2543
4501,1320
4502,4729
4503,2077
4504,6420
4505,1085
4506,791
4507,589
4508,1050
4509,573
4510,451
4511,451
4512,302
4513,125
4514,1547
4515,979
4516,178
4517,151
4518,30
4519,26
4520,1897
4521,18
4522,17
4523,15
4524,575
4525,14
4526,13
4527,13
4528,13
4529,12
4530,11
4531,993
4532,4021
4533,11
4534,11
4535,64
4536,401
4537,9
4538,933
4539,9
4540,9
4541,3762
4542,1908
4543,4234
4544,8
4545,71
4546,8
4547,8
4548,654
4549,169
4550,9835
4551,1
4552,1
4553,221
4554,2011
4555,808
4556,433
4557,5709
4558,3389
4559,2181
4560,3168
4561,1838
4562,9357
4563,3831
4564,3110
4565,7554
4566,33603
4567,2959
4568,1510
4569,1896
4570,1485
4571,711
4572,3729
4573,661
4574,1868
4575,815
4576,370
4577,33
4578,45
4579,14
4580,939
4581,8
4582,1965
4583,2323
4584,1230
4585,2654
4586,3958
4587,573
4588,472
4589,462
4590,995
4591,426
4592,382
4593,364
4594,362
4595,421
4596,345
4597,2861
4598,284
4599,283
4600,1381
4601,368
4602,245
4603,964
4604,644
4605,1177
4606,401
4607,303
4608,3289
4609,2155
4610,733
4611,1528
4612,1188
4613,2141
4614,140
4615,790
4616,10506
4617,3138
4618,3745
4619,3966
4620,5342
4621,573
4622,219
4623,79
4624,72
4625,10776
4626,8833
4627,8636
4628,5227
4629,5208
4630,4431
4631,3269
4632,3024
4633,3005
4634,2827
4635,2717
4636,2634
4637,2152
4638,1779
4639,1467
4640,996
4641,810
4642,683
4643,612
4644,590
4645,576
4646,541
4647,517
4648,507
4649,1881
4650,478
4651,458
4652,454
4653,447
4654,425
4655,560
4656,410
4657,401
4658,390
4659,382
4660,379
4661,374
4662,493
4663,354
4664,345
4665,342
4666,336
4669,3014
4670,3375
4671,477
4675,25037
4678,878
4679,558
4680,3345
4681,84
4685,654
4686,2127
4687,704
4688,2620
4689,80
4690,2386
4691,3637
4692,705
4693,4412
4694,596
4695,568
4696,7209
4697,255
4698,103
4699,92
4700,236
4701,397
4702,958
4703,200
4704,8736
4705,1431
4706,4739
4707,7939
4708,1934
4709,3395
4710,3921
4711,152
4712,102
4713,3787
4716,13363
4717,37
4719,224
4720,2494
4722,237
4723,662
4724,805
4725,1160
4726,371
4727,123
4728,1801
4731,1326
4732,5097
4733,172
4734,2205
4735,1661
4736,7851
4737,713
4738,452
4739,406
4740,352
4741,2100
4742,3504
4743,291
4744,285
4745,783
4746,934
4747,2144
4748,231
4749,205
4750,5767
4751,176
4752,163
4753,161
4754,148
4755,141
4756,1813
4757,129
4758,124
4759,123
4760,173
4761,813
4762,2281
4763,539
4764,88
4765,1451
4766,193
4767,1589
4768,176
4769,565
4770,349
4771,34
4772,932
4773,5247
4774,4698
4775,566
4776,315
4777,222
4778,2336
4779,7571
4780,1679
4781,17092
4782,829
4783,399
4784,3842
4785,492
4786,320
4787,2320
4788,260
4789,257
4790,4462
4791,1662
4792,242
4793,7175
4794,257
4795,236
4796,196
4797,661
4798,143
4799,701
4800,4016
4801,791
4802,3706
4803,366
4804,66
4805,2701
4806,60
4807,1460
4808,55
4809,161
4810,6282
4811,4379
4812,803
4813,312
4814,20337
4815,745
4816,472
4817,5204
4818,5030
4819,1590
4820,4518
4821,33559
4822,7973
4823,8135
4824,2034
4825,2286
4826,2297
4827,1273
4828,20292
4829,1021
4830,3032
4831,5304
4832,1380
4833,3249
4834,5130
4835,660
4836,731
4837,4131
4838,520
4839,1102
4840,1148
4841,1199
4842,502
4843,479
4844,478
4845,1214
4846,851
4847,1030
4848,1566
4849,653
4850,6345
4851,359
4852,1718
4853,865
4854,525
4855,348
4856,330
4857,313
4858,292
4859,230
4860,358
4861,147
4862,140
4863,365
4864,134
4865,3127
4866,1940
4867,1780
4868,2213
4869,813
4870,652
4871,1394
4872,2236
4873,401
4874,1418
4875,1704
4876,1397
4877,86
4878,14
4879,592
4880,16516
4881,3
4882,3
4883,10228
4884,2
4885,41
4886,2
4887,3950
4888,1263
4889,1614
4890,613
4891,1785
4892,377
4893,1091
4894,199
4895,332
4896,2534
4897,147
4898,3648
4899,142
4900,140
4901,226
4902,137
4903,137
4904,125
4905,407
4906,183
4907,118
4908,114
4909,111
4910,110
4911,170
4912,3859
4913,312
4914,207
4915,611
4916,168
4917,10627
4918,7611
4919,279
4920,9799
4921,480
4922,3800
4923,13806
4924,85
4925,66
4926,1738
4927,929
4928,1459
4929,60
4930,60
4931,420
4932,612
4933,995
4934,12147
4935,640
4936,3741
4937,832
4938,1058
4939,419
4940,562
4941,2842
4942,683
4943,385
4944,1094
4945,335
4946,433
4947,1433
4948,2589
4949,918
4950,372
4951,350
4952,326
4953,321
4954,316
4955,315
4956,240
4957,238
4958,228
4959,1103
4960,196
4961,186
4962,164
4963,163
4964,154
4965,1596
4966,241
4967,149
4968,146
4969,127
4970,1255
4971,7514
4972,257
4973,240
4974,736
4975,1185
4976,432
4977,380
4978,609
4979,356
4980,4061
4981,402
4982,230
4983,4383
4984,3480
4985,2088
4986,1579
4987,972
4988,3106
4989,480
4990,1252
4991,343
4992,271
4993,380
4994,6829
4995,1156
4996,291
4997,476
4998,343
4999,1275
5000,15570
5001,1800
5002,399
5003,771
5004,2293
5005,224
5006,749
5007,177
5008,890
5009,129
5010,289
5011,192
5012,100
5013,85
5014,336
5015,429
5016,344
5017,1461
5018,1742
5019,74
5020,2321
5021,37
5022,81
5023,22
5024,21
5025,14
5026,2
5027,4323
5028,1480
5029,106
5030,2676
5031,11
5032,10354
5033,1477
5034,957
5035,996
5036,5216
5038,2034
5039,591
5040,1543
5041,4113
5042,1015
5043,863
5044,186
5045,5854
5048,17228
5049,6
5050,380
5051,374
5052,103
5053,430
5055,274
5057,109
5058,2640
5060,1980
5061,1461
5062,757
5063,1116
5064,637
5065,1320
5066,1218
5067,6987
5068,470
5069,874
5070,347
5071,4473
5072,2691
5073,1918
5074,4265
5075,274
5076,3616
5077,910
5078,560
5079,19846
5080,2049
5081,1063
5082,2828
5083,1050
5084,222
5085,212
5086,199
5087,987
5088,1026
5089,8650
5090,143
5091,126
5092,105
5093,1954
5094,561
5095,94
5096,86
5097,279
5098,234
5099,4829
5100,3681
5101,933
5102,245
5103,581
5104,474
5105,922
5107,637
5110,1032
5111,2425
5112,1025
5113,1664
5114,924
5115,1168
5116,465
5117,451
5118,449
5119,2301
5120,85
5121,69
5122,59
5123,46
5124,44
5125,3305
5126,5445
5127,2267
5128,1381
5129,1352
5130,1999
5131,633
5132,536
5133,693
5134,904
5135,2166
5136,336
5137,1122
5138,685
5139,199
5140,3954
5141,183
5142,163
5143,161
5144,160
5145,155
5146,143
5147,2519
5148,438
5149,13501
5150,12933
5151,579
5152,2597
5153,5043
5154,1486
5155,731
5156,127
5157,4210
5158,1144
5159,625
5160,569
5161,150
5162,21
5163,15
5164,429
5165,816
5166,11
5167,11
5168,3809
5169,3645
5170,10
5171,487
5172,4557
5173,853
5174,326
5175,14856
5176,224
5177,135
5178,493
5179,128
5180,1630
5181,118
5182,112
5183,98
5184,1573
5185,181
5186,4962
5187,86
5188,82
5189,80
5190,76
5191,681
5192,460
5193,102
5194,73
5195,72
5196,71
5197,6967
5198,68
5199,61
5200,121
5201,30
5202,3563
5203,236
5204,12
5205,647
5206,9
5207,8
5208,1122
5209,7
5210,294
5211,6
5212,898
5213,5
5214,5
5215,1953
5216,2864
5217,9812
5218,735
5219,83
5220,80
5221,70
5222,59
5223,59
5224,57
5225,56
5226,1576
5227,3557
5228,3747
5229,1052
5232,990
5233,680
5235,6788
5236,8699
5237,10822
5238,1449
5239,1538
5240,723
5241,1243
5242,648
5243,469
5244,1831
5245,2163
5246,247
5247,6242
5248,219
5249,6730
5250,599
5251,190
5252,165
5253,1278
5254,18699
5255,4811
5256,2181
5257,1524
5258,2197
5259,6
5260,3336
5261,5
5262,146
5263,5
5264,261
5265,4
5266,4883
5267,42363
5268,1225
5269,82
5270,314
5271,56
5272,54
5273,54
5274,44
5275,31
5276,37
5277,29
5278,92
5279,29
5280,28
5281,28
5282,27
5283,27
5284,27
5285,620
5286,26
5287,26
5288,25
5289,25
5290,25
5291,22
5292,22
5293,21
5294,2
5295,1262
5296,1940
5297,5357
5298,438
5299,3559
5300,203
5301,808
5302,487
5303,332
5304,1638
5305,1943
5306,6883
5307,2155
5308,3291
5309,312
5310,6067
5311,511
5312,397
5313,4234
5314,436
5315,156
5316,120
5317,280
5318,356
5319,95
5320,201
5321,44
5322,251
