userID,artistID,name
2055,1083,Siouxsie and the Banshees
14,1206,Misfits
63,1206,Misfits
155,1206,Misfits
170,1206,Misfits
217,1206,Misfits
225,1206,Misfits
285,1206,Misfits
455,1206,Misfits
478,1206,Misfits
492,1206,Misfits
616,1206,Misfits
699,1206,Misfits
823,1206,Misfits
921,1206,Misfits
1026,1206,Misfits
1030,1206,Misfits
1089,1206,Misfits
1183,1206,Misfits
1267,1206,Misfits
1380,1206,Misfits
1700,1206,Misfits
1774,1206,Misfits
1929,1206,Misfits
1974,1206,Misfits
2021,1206,Misfits
14,1225,Dean Martin
58,1225,Dean Martin
90,1225,Dean Martin
236,1225,Dean Martin
507,1225,Dean Martin
692,1225,Dean Martin
1007,1225,Dean Martin
1089,1225,Dean Martin
1249,1225,Dean Martin
1271,1225,Dean Martin
1316,1225,Dean Martin
1427,1225,Dean Martin
1585,1225,Dean Martin
1846,1225,Dean Martin
14,1227,Dick Dale
155,1227,Dick Dale
608,1227,Dick Dale
1086,1227,Dick Dale
1914,1227,Dick Dale
1974,1227,Dick Dale
14,1360,Mot?rhead
51,1360,Mot?rhead
63,1360,Mot?rhead
84,1360,Mot?rhead
104,1360,Mot?rhead
109,1360,Mot?rhead
152,1360,Mot?rhead
155,1360,Mot?rhead
208,1360,Mot?rhead
217,1360,Mot?rhead
225,1360,Mot?rhead
282,1360,Mot?rhead
295,1360,Mot?rhead
347,1360,Mot?rhead
491,1360,Mot?rhead
529,1360,Mot?rhead
546,1360,Mot?rhead
608,1360,Mot?rhead
616,1360,Mot?rhead
685,1360,Mot?rhead
699,1360,Mot?rhead
720,1360,Mot?rhead
735,1360,Mot?rhead
753,1360,Mot?rhead
845,1360,Mot?rhead
912,1360,Mot?rhead
931,1360,Mot?rhead
979,1360,Mot?rhead
1030,1360,Mot?rhead
1209,1360,Mot?rhead
1214,1360,Mot?rhead
1380,1360,Mot?rhead
1396,1360,Mot?rhead
1428,1360,Mot?rhead
1522,1360,Mot?rhead
1604,1360,Mot?rhead
1860,1360,Mot?rhead
1865,1360,Mot?rhead
1883,1360,Mot?rhead
1929,1360,Mot?rhead
2030,1360,Mot?rhead
2096,1360,Mot?rhead
14,1830,Loose Ends
64,1830,Loose Ends
14,1878,Devo
63,1878,Devo
66,1878,Devo
90,1878,Devo
155,1878,Devo
217,1878,Devo
224,1878,Devo
264,1878,Devo
357,1878,Devo
388,1878,Devo
480,1878,Devo
530,1878,Devo
541,1878,Devo
544,1878,Devo
647,1878,Devo
694,1878,Devo
761,1878,Devo
921,1878,Devo
1074,1878,Devo
1086,1878,Devo
1191,1878,Devo
1202,1878,Devo
1249,1878,Devo
1309,1878,Devo
1421,1878,Devo
1465,1878,Devo
1617,1878,Devo
1622,1878,Devo
1672,1878,Devo
1700,1878,Devo
1861,1878,Devo
1914,1878,Devo
1962,1878,Devo
2014,1878,Devo
14,1879,Split Enz
66,1879,Split Enz
224,1879,Split Enz
423,1879,Split Enz
430,1879,Split Enz
692,1879,Split Enz
1202,1879,Split Enz
1209,1879,Split Enz
1258,1879,Split Enz
14,1883,The Cars
63,1883,The Cars
66,1883,The Cars
90,1883,The Cars
117,1883,The Cars
177,1883,The Cars
224,1883,The Cars
264,1883,The Cars
357,1883,The Cars
359,1883,The Cars
529,1883,The Cars
544,1883,The Cars
608,1883,The Cars
1007,1883,The Cars
1038,1883,The Cars
1064,1883,The Cars
1086,1883,The Cars
1089,1883,The Cars
1191,1883,The Cars
1202,1883,The Cars
1211,1883,The Cars
1258,1883,The Cars
1350,1883,The Cars
1421,1883,The Cars
1585,1883,The Cars
1700,1883,The Cars
1958,1883,The Cars
2055,1883,The Cars
2096,1883,The Cars
14,1885,Dead or Alive
63,1885,Dead or Alive
66,1885,Dead or Alive
224,1885,Dead or Alive
264,1885,Dead or Alive
694,1885,Dead or Alive
753,1885,Dead or Alive
761,1885,Dead or Alive
1029,1885,Dead or Alive
1038,1885,Dead or Alive
1202,1885,Dead or Alive
1209,1885,Dead or Alive
1585,1885,Dead or Alive
1642,1885,Dead or Alive
1679,1885,Dead or Alive
1929,1885,Dead or Alive
1958,1885,Dead or Alive
2014,1885,Dead or Alive
14,1889,Oingo Boingo
66,1889,Oingo Boingo
90,1889,Oingo Boingo
104,1889,Oingo Boingo
117,1889,Oingo Boingo
224,1889,Oingo Boingo
468,1889,Oingo Boingo
507,1889,Oingo Boingo
656,1889,Oingo Boingo
761,1889,Oingo Boingo
1086,1889,Oingo Boingo
1191,1889,Oingo Boingo
1249,1889,Oingo Boingo
1275,1889,Oingo Boingo
1327,1889,Oingo Boingo
1623,1889,Oingo Boingo
1700,1889,Oingo Boingo
1736,1889,Oingo Boingo
1781,1889,Oingo Boingo
1881,1889,Oingo Boingo
14,1892,Eurythmics
47,1892,Eurythmics
66,1892,Eurythmics
90,1892,Eurythmics
117,1892,Eurythmics
124,1892,Eurythmics
264,1892,Eurythmics
274,1892,Eurythmics
378,1892,Eurythmics
480,1892,Eurythmics
530,1892,Eurythmics
546,1892,Eurythmics
608,1892,Eurythmics
699,1892,Eurythmics
779,1892,Eurythmics
847,1892,Eurythmics
926,1892,Eurythmics
1007,1892,Eurythmics
1029,1892,Eurythmics
1038,1892,Eurythmics
1074,1892,Eurythmics
1086,1892,Eurythmics
1103,1892,Eurythmics
1149,1892,Eurythmics
1202,1892,Eurythmics
1210,1892,Eurythmics
1223,1892,Eurythmics
1234,1892,Eurythmics
1275,1892,Eurythmics
1327,1892,Eurythmics
1454,1892,Eurythmics
1604,1892,Eurythmics
1639,1892,Eurythmics
1679,1892,Eurythmics
1700,1892,Eurythmics
1781,1892,Eurythmics
1929,1892,Eurythmics
2096,1892,Eurythmics
14,1895,Visage
43,1895,Visage
63,1895,Visage
66,1895,Visage
187,1895,Visage
224,1895,Visage
264,1895,Visage
423,1895,Visage
480,1895,Visage
658,1895,Visage
683,1895,Visage
714,1895,Visage
926,1895,Visage
1029,1895,Visage
1209,1895,Visage
1210,1895,Visage
1432,1895,Visage
1454,1895,Visage
1463,1895,Visage
1595,1895,Visage
1625,1895,Visage
1642,1895,Visage
1700,1895,Visage
1781,1895,Visage
1900,1895,Visage
1958,1895,Visage
1962,1895,Visage
2014,1895,Visage
2024,1895,Visage
14,1896,Magazine
66,1896,Magazine
544,1896,Magazine
699,1896,Magazine
1209,1896,Magazine
1618,1896,Magazine
1650,1896,Magazine
1900,1896,Magazine
1962,1896,Magazine
14,2029,Madness
63,2029,Madness
73,2029,Madness
177,2029,Madness
196,2029,Madness
224,2029,Madness
357,2029,Madness
423,2029,Madness
480,2029,Madness
507,2029,Madness
608,2029,Madness
692,2029,Madness
694,2029,Madness
699,2029,Madness
926,2029,Madness
1029,2029,Madness
1209,2029,Madness
1258,2029,Madness
1316,2029,Madness
1327,2029,Madness
1650,2029,Madness
1700,2029,Madness
1914,2029,Madness
1958,2029,Madness
2014,2029,Madness
2096,2029,Madness
14,2033,Ska-P
63,2033,Ska-P
73,2033,Ska-P
1026,2033,Ska-P
1650,2033,Ska-P
1914,2033,Ska-P
14,2490,The Specials
63,2490,The Specials
177,2490,The Specials
196,2490,The Specials
224,2490,The Specials
364,2490,The Specials
423,2490,The Specials
436,2490,The Specials
480,2490,The Specials
507,2490,The Specials
699,2490,The Specials
823,2490,The Specials
1029,2490,The Specials
1086,2490,The Specials
1193,2490,The Specials
1209,2490,The Specials
1258,2490,The Specials
1324,2490,The Specials
1327,2490,The Specials
1650,2490,The Specials
1900,2490,The Specials
2014,2490,The Specials
14,2552,Culture Club
47,2552,Culture Club
62,2552,Culture Club
63,2552,Culture Club
90,2552,Culture Club
117,2552,Culture Club
224,2552,Culture Club
229,2552,Culture Club
264,2552,Culture Club
423,2552,Culture Club
430,2552,Culture Club
480,2552,Culture Club
761,2552,Culture Club
1007,2552,Culture Club
1029,2552,Culture Club
1074,2552,Culture Club
1202,2552,Culture Club
1209,2552,Culture Club
1211,2552,Culture Club
1433,2552,Culture Club
1486,2552,Culture Club
1541,2552,Culture Club
1845,2552,Culture Club
1958,2552,Culture Club
2055,2552,Culture Club
14,2629,Elvis Costello
224,2629,Elvis Costello
423,2629,Elvis Costello
507,2629,Elvis Costello
800,2629,Elvis Costello
1029,2629,Elvis Costello
1086,2629,Elvis Costello
1191,2629,Elvis Costello
1202,2629,Elvis Costello
1209,2629,Elvis Costello
1223,2629,Elvis Costello
1258,2629,Elvis Costello
1380,2629,Elvis Costello
1623,2629,Elvis Costello
1861,2629,Elvis Costello
1900,2629,Elvis Costello
1914,2629,Elvis Costello
1929,2629,Elvis Costello
1958,2629,Elvis Costello
14,2637,Sublime
102,2637,Sublime
104,2637,Sublime
196,2637,Sublime
387,2637,Sublime
507,2637,Sublime
541,2637,Sublime
843,2637,Sublime
921,2637,Sublime
1007,2637,Sublime
1060,2637,Sublime
1086,2637,Sublime
1191,2637,Sublime
1243,2637,Sublime
1249,2637,Sublime
1275,2637,Sublime
1340,2637,Sublime
1433,2637,Sublime
1797,2637,Sublime
14,2936,A Flock of Seagulls
63,2936,A Flock of Seagulls
66,2936,A Flock of Seagulls
96,2936,A Flock of Seagulls
117,2936,A Flock of Seagulls
224,2936,A Flock of Seagulls
264,2936,A Flock of Seagulls
290,2936,A Flock of Seagulls
423,2936,A Flock of Seagulls
480,2936,A Flock of Seagulls
656,2936,A Flock of Seagulls
692,2936,A Flock of Seagulls
761,2936,A Flock of Seagulls
926,2936,A Flock of Seagulls
1038,2936,A Flock of Seagulls
1064,2936,A Flock of Seagulls
1074,2936,A Flock of Seagulls
1202,2936,A Flock of Seagulls
1209,2936,A Flock of Seagulls
1275,2936,A Flock of Seagulls
1592,2936,A Flock of Seagulls
1679,2936,A Flock of Seagulls
1723,2936,A Flock of Seagulls
2014,2936,A Flock of Seagulls
2055,2936,A Flock of Seagulls
14,2938,Echo & The Bunnymen
117,2938,Echo & The Bunnymen
224,2938,Echo & The Bunnymen
320,2938,Echo & The Bunnymen
357,2938,Echo & The Bunnymen
359,2938,Echo & The Bunnymen
423,2938,Echo & The Bunnymen
436,2938,Echo & The Bunnymen
507,2938,Echo & The Bunnymen
530,2938,Echo & The Bunnymen
541,2938,Echo & The Bunnymen
544,2938,Echo & The Bunnymen
557,2938,Echo & The Bunnymen
643,2938,Echo & The Bunnymen
694,2938,Echo & The Bunnymen
699,2938,Echo & The Bunnymen
759,2938,Echo & The Bunnymen
940,2938,Echo & The Bunnymen
1029,2938,Echo & The Bunnymen
1038,2938,Echo & The Bunnymen
1074,2938,Echo & The Bunnymen
1086,2938,Echo & The Bunnymen
1202,2938,Echo & The Bunnymen
1209,2938,Echo & The Bunnymen
1210,2938,Echo & The Bunnymen
1249,2938,Echo & The Bunnymen
1258,2938,Echo & The Bunnymen
1275,2938,Echo & The Bunnymen
1316,2938,Echo & The Bunnymen
1421,2938,Echo & The Bunnymen
1433,2938,Echo & The Bunnymen
1545,2938,Echo & The Bunnymen
1617,2938,Echo & The Bunnymen
1672,2938,Echo & The Bunnymen
1700,2938,Echo & The Bunnymen
1723,2938,Echo & The Bunnymen
1900,2938,Echo & The Bunnymen
1929,2938,Echo & The Bunnymen
1958,2938,Echo & The Bunnymen
2014,2938,Echo & The Bunnymen
14,3008,Cab Calloway
388,3008,Cab Calloway
692,3008,Cab Calloway
1316,3008,Cab Calloway
1426,3008,Cab Calloway
1846,3008,Cab Calloway
1929,3008,Cab Calloway
14,3058,The Puppini Sisters
90,3058,The Puppini Sisters
1911,3058,The Puppini Sisters
14,3281,The B-52's
47,3281,The B-52's
66,3281,The B-52's
73,3281,The B-52's
90,3281,The B-52's
104,3281,The B-52's
117,3281,The B-52's
224,3281,The B-52's
264,3281,The B-52's
297,3281,The B-52's
388,3281,The B-52's
428,3281,The B-52's
507,3281,The B-52's
530,3281,The B-52's
544,3281,The B-52's
692,3281,The B-52's
694,3281,The B-52's
761,3281,The B-52's
898,3281,The B-52's
1007,3281,The B-52's
1086,3281,The B-52's
1202,3281,The B-52's
1275,3281,The B-52's
1309,3281,The B-52's
1316,3281,The B-52's
1535,3281,The B-52's
1700,3281,The B-52's
1883,3281,The B-52's
1900,3281,The B-52's
1962,3281,The B-52's
14,3439,Demented Are Go!
1249,3439,Demented Are Go!
14,3443,Butthole Surfers
91,3443,Butthole Surfers
217,3443,Butthole Surfers
228,3443,Butthole Surfers
388,3443,Butthole Surfers
606,3443,Butthole Surfers
1079,3443,Butthole Surfers
1861,3443,Butthole Surfers
1929,3443,Butthole Surfers
14,3452,Hasil Adkins
228,3452,Hasil Adkins
608,3452,Hasil Adkins
14,3455,Nekromantix
147,3455,Nekromantix
823,3455,Nekromantix
1079,3455,Nekromantix
1822,3455,Nekromantix
14,3458,The Byrds
61,3458,The Byrds
63,3458,The Byrds
117,3458,The Byrds
507,3458,The Byrds
541,3458,The Byrds
699,3458,The Byrds
720,3458,The Byrds
1086,3458,The Byrds
1230,3458,The Byrds
1249,3458,The Byrds
1271,3458,The Byrds
1342,3458,The Byrds
1700,3458,The Byrds
1702,3458,The Byrds
1792,3458,The Byrds
1846,3458,The Byrds
1861,3458,The Byrds
2014,3458,The Byrds
14,3791,The Mighty Mighty Bosstones
90,3791,The Mighty Mighty Bosstones
102,3791,The Mighty Mighty Bosstones
507,3791,The Mighty Mighty Bosstones
1650,3791,The Mighty Mighty Bosstones
1914,3791,The Mighty Mighty Bosstones
1929,3791,The Mighty Mighty Bosstones
14,3896,Peggy Lee
540,3896,Peggy Lee
692,3896,Peggy Lee
1108,3896,Peggy Lee
1316,3896,Peggy Lee
1846,3896,Peggy Lee
2030,3896,Peggy Lee
14,3954,Corona
190,3954,Corona
604,3954,Corona
1003,3954,Corona
14,4129,The Jam
63,4129,The Jam
224,4129,The Jam
423,4129,The Jam
507,4129,The Jam
1029,4129,The Jam
1086,4129,The Jam
1202,4129,The Jam
1258,4129,The Jam
1275,4129,The Jam
1535,4129,The Jam
1781,4129,The Jam
1861,4129,The Jam
1900,4129,The Jam
1929,4129,The Jam
2014,4129,The Jam
14,4494,Joe Jackson
90,4494,Joe Jackson
224,4494,Joe Jackson
507,4494,Joe Jackson
699,4494,Joe Jackson
1029,4494,Joe Jackson
1086,4494,Joe Jackson
1164,4494,Joe Jackson
1209,4494,Joe Jackson
1249,4494,Joe Jackson
1700,4494,Joe Jackson
1914,4494,Joe Jackson
1929,4494,Joe Jackson
1958,4494,Joe Jackson
2055,4494,Joe Jackson
14,4723,Messer Chups
217,4723,Messer Chups
447,4723,Messer Chups
608,4723,Messer Chups
1463,4723,Messer Chups
14,4724,The Meteors
217,4724,The Meteors
608,4724,The Meteors
876,4724,The Meteors
1465,4724,The Meteors
14,5260,Adam and the Ants
63,5260,Adam and the Ants
66,5260,Adam and the Ants
290,5260,Adam and the Ants
423,5260,Adam and the Ants
480,5260,Adam and the Ants
490,5260,Adam and the Ants
507,5260,Adam and the Ants
544,5260,Adam and the Ants
608,5260,Adam and the Ants
694,5260,Adam and the Ants
823,5260,Adam and the Ants
981,5260,Adam and the Ants
1191,5260,Adam and the Ants
1209,5260,Adam and the Ants
1210,5260,Adam and the Ants
1258,5260,Adam and the Ants
1327,5260,Adam and the Ants
1421,5260,Adam and the Ants
1541,5260,Adam and the Ants
1700,5260,Adam and the Ants
1900,5260,Adam and the Ants
2055,5260,Adam and the Ants
14,5434,The Zombies
364,5434,The Zombies
406,5434,The Zombies
488,5434,The Zombies
507,5434,The Zombies
541,5434,The Zombies
608,5434,The Zombies
699,5434,The Zombies
737,5434,The Zombies
876,5434,The Zombies
1007,5434,The Zombies
1108,5434,The Zombies
1271,5434,The Zombies
1316,5434,The Zombies
1617,5434,The Zombies
1702,5434,The Zombies
1846,5434,The Zombies
14,5809,Bar®Æn Rojo
63,5809,Bar®Æn Rojo
812,5809,Bar®Æn Rojo
2053,5809,Bar®Æn Rojo
14,6073,Missing Persons
480,6073,Missing Persons
694,6073,Missing Persons
699,6073,Missing Persons
761,6073,Missing Persons
1202,6073,Missing Persons
1327,6073,Missing Persons
1929,6073,Missing Persons
1965,6073,Missing Persons
14,6784,Squeeze
90,6784,Squeeze
117,6784,Squeeze
224,6784,Squeeze
430,6784,Squeeze
480,6784,Squeeze
507,6784,Squeeze
1007,6784,Squeeze
1029,6784,Squeeze
1086,6784,Squeeze
1316,6784,Squeeze
14,7038,Akurat
904,7038,Akurat
1193,7038,Akurat
1319,7038,Akurat
1364,7038,Akurat
14,7155,Luna
1152,7155,Luna
1723,7155,Luna
14,7224,The Brian Setzer Orchestra
608,7224,The Brian Setzer Orchestra
1249,7224,The Brian Setzer Orchestra
1426,7224,The Brian Setzer Orchestra
1623,7224,The Brian Setzer Orchestra
14,7239,Stray Cats
63,7239,Stray Cats
436,7239,Stray Cats
608,7239,Stray Cats
699,7239,Stray Cats
727,7239,Stray Cats
812,7239,Stray Cats
1029,7239,Stray Cats
1032,7239,Stray Cats
1082,7239,Stray Cats
1086,7239,Stray Cats
1191,7239,Stray Cats
1249,7239,Stray Cats
1258,7239,Stray Cats
1650,7239,Stray Cats
14,7329,Goldfinger
546,7329,Goldfinger
737,7329,Goldfinger
843,7329,Goldfinger
1060,7329,Goldfinger
1183,7329,Goldfinger
1209,7329,Goldfinger
1342,7329,Goldfinger
1421,7329,Goldfinger
1481,7329,Goldfinger
1914,7329,Goldfinger
14,7837,Mecano
49,7837,Mecano
1171,7837,Mecano
1929,7837,Mecano
1989,7837,Mecano
14,7927,Men at Work
49,7927,Men at Work
63,7927,Men at Work
264,7927,Men at Work
423,7927,Men at Work
541,7927,Men at Work
546,7927,Men at Work
549,7927,Men at Work
608,7927,Men at Work
692,7927,Men at Work
699,7927,Men at Work
743,7927,Men at Work
1007,7927,Men at Work
1010,7927,Men at Work
1038,7927,Men at Work
1191,7927,Men at Work
1202,7927,Men at Work
1209,7927,Men at Work
1223,7927,Men at Work
1237,7927,Men at Work
1298,7927,Men at Work
1327,7927,Men at Work
1389,7927,Men at Work
1781,7927,Men at Work
1929,7927,Men at Work
2019,7927,Men at Work
2055,7927,Men at Work
14,8065,Zombie Ghost Train
823,8065,Zombie Ghost Train
1774,8065,Zombie Ghost Train
14,8066,Squirrel Nut Zippers
1249,8066,Squirrel Nut Zippers
1426,8066,Squirrel Nut Zippers
1579,8066,Squirrel Nut Zippers
1904,8066,Squirrel Nut Zippers
1929,8066,Squirrel Nut Zippers
14,8153,"Harry Connick, Jr."
90,8153,"Harry Connick, Jr."
568,8153,"Harry Connick, Jr."
747,8153,"Harry Connick, Jr."
1029,8153,"Harry Connick, Jr."
1223,8153,"Harry Connick, Jr."
1249,8153,"Harry Connick, Jr."
1316,8153,"Harry Connick, Jr."
14,8567,Dick Dale and His Del-Tones
155,8567,Dick Dale and His Del-Tones
608,8567,Dick Dale and His Del-Tones
823,8567,Dick Dale and His Del-Tones
1914,8567,Dick Dale and His Del-Tones
14,9267,Par®¢lisis Permanente
14,9603,The Kings of Nuthin'
727,9603,The Kings of Nuthin'
1100,9603,The Kings of Nuthin'
1822,9603,The Kings of Nuthin'
14,9865,B-Movie
224,9865,B-Movie
480,9865,B-Movie
544,9865,B-Movie
1209,9865,B-Movie
14,9980,Anne Clark
224,9980,Anne Clark
779,9980,Anne Clark
926,9980,Anne Clark
1029,9980,Anne Clark
1103,9980,Anne Clark
1202,9980,Anne Clark
14,10402,Mad Sin
217,10402,Mad Sin
229,10402,Mad Sin
264,10402,Mad Sin
823,10402,Mad Sin
1100,10402,Mad Sin
1650,10402,Mad Sin
1822,10402,Mad Sin
14,10404,Calabrese
823,10404,Calabrese
1100,10404,Calabrese
1249,10404,Calabrese
14,10406,Rezurex
608,10406,Rezurex
14,10748,The Seeds
608,10748,The Seeds
756,10748,The Seeds
876,10748,The Seeds
1249,10748,The Seeds
1271,10748,The Seeds
14,10762,The Litter
608,10762,The Litter
876,10762,The Litter
1249,10762,The Litter
1364,10762,The Litter
14,10972,The Mooney Suzuki
507,10972,The Mooney Suzuki
603,10972,The Mooney Suzuki
14,12049,Los Aut®¶nticos Decadentes
546,12049,Los Aut®¶nticos Decadentes
2036,12049,Los Aut®¶nticos Decadentes
14,12921,Amaral
1171,12921,Amaral
1283,12921,Amaral
14,13666,Los Fresones Rebeldes
14,14124,Big Bad Voodoo Daddy
155,14124,Big Bad Voodoo Daddy
492,14124,Big Bad Voodoo Daddy
747,14124,Big Bad Voodoo Daddy
1426,14124,Big Bad Voodoo Daddy
14,14378,13th Floor Elevators
541,14378,13th Floor Elevators
608,14378,13th Floor Elevators
1086,14378,13th Floor Elevators
1249,14378,13th Floor Elevators
1271,14378,13th Floor Elevators
1364,14378,13th Floor Elevators
1702,14378,13th Floor Elevators
1792,14378,13th Floor Elevators
14,14453,Holly Golightly
507,14453,Holly Golightly
1883,14453,Holly Golightly
2021,14453,Holly Golightly
14,14688,Terranova
1223,14688,Terranova
2047,14688,Terranova
14,14925,Hombres G
1852,14925,Hombres G
14,15995,IRA
616,15995,IRA
660,15995,IRA
2030,15995,IRA
14,16863,Duncan Dhu
49,16863,Duncan Dhu
14,16888,Long Tall Texans
608,16888,Long Tall Texans
14,17211,The Troggs
63,17211,The Troggs
541,17211,The Troggs
608,17211,The Troggs
699,17211,The Troggs
1086,17211,The Troggs
1191,17211,The Troggs
1271,17211,The Troggs
1316,17211,The Troggs
1364,17211,The Troggs
1380,17211,The Troggs
1700,17211,The Troggs
14,17703,Esplendor Geom®¶trico
14,17816,Os Catal®¶pticos
14,18343,Flamin' Groovies
224,18343,Flamin' Groovies
507,18343,Flamin' Groovies
14,18571,Frantic Flintstones
14,18637,The Quakes
15,600,le bowl
16,97,Duffy
47,97,Duffy
149,97,Duffy
152,97,Duffy
236,97,Duffy
329,97,Duffy
392,97,Duffy
470,97,Duffy
507,97,Duffy
646,97,Duffy
659,97,Duffy
699,97,Duffy
759,97,Duffy
905,97,Duffy
994,97,Duffy
1086,97,Duffy
1103,97,Duffy
1172,97,Duffy
1202,97,Duffy
1248,97,Duffy
1283,97,Duffy
1316,97,Duffy
1332,97,Duffy
1547,97,Duffy
1664,97,Duffy
1711,97,Duffy
1718,97,Duffy
1730,97,Duffy
1795,97,Duffy
1894,97,Duffy
1900,97,Duffy
1903,97,Duffy
1973,97,Duffy
2069,97,Duffy
16,313,Allison Iraheta
47,313,Allison Iraheta
392,313,Allison Iraheta
470,313,Allison Iraheta
705,313,Allison Iraheta
924,313,Allison Iraheta
979,313,Allison Iraheta
1346,313,Allison Iraheta
1455,313,Allison Iraheta
2021,313,Allison Iraheta
16,346,Lena
236,346,Lena
252,346,Lena
538,346,Lena
1366,346,Lena
1525,346,Lena
16,358,Diyana
16,454,J®Ænsi
43,454,J®Ænsi
184,454,J®Ænsi
488,454,J®Ænsi
659,454,J®Ænsi
747,454,J®Ænsi
919,454,J®Ænsi
994,454,J®Ænsi
1319,454,J®Ænsi
1745,454,J®Ænsi
1795,454,J®Ænsi
1832,454,J®Ænsi
1885,454,J®Ænsi
1977,454,J®Ænsi
16,634,¶¨¶…¶÷?¶À¶«? ¶∂¶¡¶”¶∆¶«¶√¶…?¶Õ¶Õ¶«?
16,635,Teen Angels
1080,635,Teen Angels
1171,635,Teen Angels
16,636,Ivi Adamou
16,638,Kalomoira
405,638,Kalomoira
660,638,Kalomoira
679,638,Kalomoira
1423,638,Kalomoira
16,640,?¶Õ¶Õ¶¡ ¶¢¶…¶“¶“¶«
264,640,?¶Õ¶Õ¶¡ ¶¢¶…¶“¶“¶«
732,640,?¶Õ¶Õ¶¡ ¶¢¶…¶“¶“¶«
1171,640,?¶Õ¶Õ¶¡ ¶¢¶…¶“¶“¶«
16,643,Nikolas Metaxas
16,644,Inna
248,644,Inna
336,644,Inna
349,644,Inna
405,644,Inna
660,644,Inna
922,644,Inna
1171,644,Inna
1278,644,Inna
1605,644,Inna
1639,644,Inna
1757,644,Inna
2000,644,Inna
16,645,Stavento
16,647,Eleftheria Eleftheriou
16,648,Antonis Remos
264,648,Antonis Remos
16,650,Giorgos Papadopoulos
16,655,Jessy Matador
236,655,Jessy Matador
1171,655,Jessy Matador
16,656,Master Tempo
16,657,Paolo Meneguzzi
16,662,Tamta
264,662,Tamta
16,667,Evridiki
149,667,Evridiki
264,667,Evridiki
16,668,Mando
16,672,Denise Rosenthal
16,675,Despoina Olympiou
16,677,Kostas Martakis
1965,677,Kostas Martakis
16,678,Soulthrow
16,891,Jewel
136,891,Jewel
163,891,Jewel
387,891,Jewel
392,891,Jewel
530,891,Jewel
545,891,Jewel
604,891,Jewel
644,891,Jewel
659,891,Jewel
685,891,Jewel
705,891,Jewel
790,891,Jewel
1038,891,Jewel
1086,891,Jewel
1202,891,Jewel
1222,891,Jewel
1283,891,Jewel
1466,891,Jewel
1904,891,Jewel
1946,891,Jewel
2018,891,Jewel
2021,891,Jewel
2061,891,Jewel
2068,891,Jewel
16,1045,Fresno
104,1045,Fresno
298,1045,Fresno
490,1045,Fresno
881,1045,Fresno
906,1045,Fresno
1058,1045,Fresno
1088,1045,Fresno
1253,1045,Fresno
1267,1045,Fresno
1380,1045,Fresno
1450,1045,Fresno
1559,1045,Fresno
1581,1045,Fresno
1678,1045,Fresno
1683,1045,Fresno
1796,1045,Fresno
2027,1045,Fresno
2069,1045,Fresno
16,1379,Hurts
43,1379,Hurts
63,1379,Hurts
159,1379,Hurts
210,1379,Hurts
236,1379,Hurts
240,1379,Hurts
357,1379,Hurts
405,1379,Hurts
472,1379,Hurts
543,1379,Hurts
544,1379,Hurts
557,1379,Hurts
779,1379,Hurts
859,1379,Hurts
919,1379,Hurts
1455,1379,Hurts
1492,1379,Hurts
1604,1379,Hurts
1835,1379,Hurts
1965,1379,Hurts
2021,1379,Hurts
2033,1379,Hurts
2096,1379,Hurts
16,1458,Miranda Cosgrove
47,1458,Miranda Cosgrove
58,1458,Miranda Cosgrove
351,1458,Miranda Cosgrove
646,1458,Miranda Cosgrove
1304,1458,Miranda Cosgrove
1478,1458,Miranda Cosgrove
1525,1458,Miranda Cosgrove
1825,1458,Miranda Cosgrove
1851,1458,Miranda Cosgrove
2018,1458,Miranda Cosgrove
16,1575,ß•ß—ßﬂß‰ß÷ß„&ß∞ß›ß÷ß€ßﬂß⁄ß‹
745,1575,ß•ß—ßﬂß‰ß÷ß„&ß∞ß›ß÷ß€ßﬂß⁄ß‹
16,2303,Haris Alexiou
264,2303,Haris Alexiou
1271,2303,Haris Alexiou
16,2548,Wanessa
190,2548,Wanessa
256,2548,Wanessa
271,2548,Wanessa
350,2548,Wanessa
671,2548,Wanessa
689,2548,Wanessa
1056,2548,Wanessa
1365,2548,Wanessa
1440,2548,Wanessa
1445,2548,Wanessa
1528,2548,Wanessa
2068,2548,Wanessa
16,2607,The Script
159,2607,The Script
236,2607,The Script
743,2607,The Script
904,2607,The Script
1171,2607,The Script
1277,2607,The Script
1283,2607,The Script
1298,2607,The Script
1423,2607,The Script
1461,2607,The Script
1486,2607,The Script
1517,2607,The Script
1584,2607,The Script
1625,2607,The Script
16,2645,Alexander Rybak
555,2645,Alexander Rybak
1172,2645,Alexander Rybak
1246,2645,Alexander Rybak
1423,2645,Alexander Rybak
1461,2645,Alexander Rybak
16,2659,Mod®§
104,2659,Mod®§
743,2659,Mod®§
16,3367,Cinema Bizarre
149,3367,Cinema Bizarre
433,3367,Cinema Bizarre
490,3367,Cinema Bizarre
545,3367,Cinema Bizarre
909,3367,Cinema Bizarre
1234,3367,Cinema Bizarre
1408,3367,Cinema Bizarre
1544,3367,Cinema Bizarre
1604,3367,Cinema Bizarre
1679,3367,Cinema Bizarre
1965,3367,Cinema Bizarre
2021,3367,Cinema Bizarre
2068,3367,Cinema Bizarre
16,3500,Edyta G®Ærniak
159,3500,Edyta G®Ærniak
836,3500,Edyta G®Ærniak
1433,3500,Edyta G®Ærniak
